year,country,category,category_percentage,item,value,ranking,url
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Employment (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Goods & services (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Education (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Health (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Conversion therapy (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality body mandate (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality action plan (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Constitution (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Employment (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Goods & services (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Education (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Health (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Conversion therapy (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality body mandate (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality action plan (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Law (gender expression),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Constitution (sex characteristics),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Employment (sex characteristics),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Goods & services (sex characteristics),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Education (sex characteristics),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Health (sex characteristics),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality body mandate (sex characteristics),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Equality action plan (sex characteristics),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Blood donations,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Marriage equality,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Registered partnership (similar rights to marriage),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Registered partnership (limited rights),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Cohabitation,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,No constitutional limitation on marriage,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Joint adoption,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Second-parent adoption,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Automatic co-parent recognition,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Medically assisted insemination (couples),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Medically assisted insemination (singles),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Family ,0.04,Recognition of trans parenthood,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Hate crime law (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Hate speech law (sexual orientation),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Policy tackling hatred (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Hate crime law (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Hate speech law (gender identity),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Policy tackling hatred (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Hate crime law (intersex),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Hate crime & hate speech ,0.34,Policy tackling hatred (intersex),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Existence of legal measures,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Existence of administrative procedures,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Name change,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Self-determination,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Non-binary recognition,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No Gender Identity Disorder diagnosis/psychological opinion required,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No compulsory medical intervention required,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No compulsory surgical intervention required,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No compulsory sterilisation required,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No compulsory divorce required,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,No age restriction,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Legal gender recognition procedures exist for minors,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Prohibition of medical intervention before child is able to informed consent (intersex),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Legal gender recognition & bodily integrity ,0.18,Depathologisation,False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,"Public event held, no state obstruction of freedom of assembly (3 years)",True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,"Public event held, there is enough protection (last 3 years)",True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,"Associations operate, no state obstruction of freedom association (last 3 years)",True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,LGBTI human rights defenders are not at risk,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,No laws limiting external funding,True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Civil society space ,1.0,No laws limiting freedom of expression (national/local),True,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Law (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Policy/other positive measures (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Law (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Policy/other positive measures (gender identity),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Law (intersex),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bosnia & Herzegovina,Asylum ,0.0,Policy/other positive measures (intersex),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Constitution (sexual orientation),False,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Employment (sexual orientation),True,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Goods & services (sexual orientation),True,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Education (sexual orientation),True,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Health (sexual orientation),True,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
2021,Bulgaria,Equality & non-discrimination ,0.48,Conversion therapy (sexual orientation),False,37,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8626/0/0
